school_name,new_code,region_id,zone_id,woreda_id,sector_id,ownership_id,established_year
Mehal Ginfile,S1003080072,10,3,33,4,1,
Ayer Amba,S1004010011,10,4,34,3,1,
Ayer Amba,S1004010022,10,4,34,4,1,
Ayer Amba General secondary school,S1004010033,10,4,34,5,1,
Bole Kale Heywet,S1004010042,10,4,34,4,6,
Bole Kalehiwot,S1004010053,10,4,34,5,1,
Bole Kalehiwot,S1004010066,10,4,34,1,1,
Cherry,S1004010071,10,4,34,3,4,
Meklite,S1004010081,10,4,34,3,4,
Mustaqbal,S1004010091,10,4,34,3,4,
Poc Rule Nasa,S1004010101,10,4,34,3,4,
8-Mar,S1004020011,10,4,35,3,1,
8-Mar,S1004020022,10,4,35,4,1,
Alpha Mesmat Yetesanachew,S1004020031,10,4,35,3,1,
Alpha Mesmat Yetesanachew,S1004020042,10,4,35,4,1,
Bright Future,S1004020052,10,4,35,4,10,
Prestigious,S1004020061,10,4,35,3,4,
Prestigious Youth,S1004020072,10,4,35,4,4,
Prestigious youth,S1004020083,10,4,35,5,4,
School of tomorrow,S1004020091,10,4,35,3,4,
School of Tomorrow,S1004020102,10,4,35,4,4,
School of Tomorrow,S1004020113,10,4,35,5,4,
yekidist hana mewale hetsanat,S1004020121,10,4,35,3,6,
Berhaneh Zare,S1004030011,10,4,36,3,1,
Berhaneh Zare Primary School,S1004030022,10,4,36,4,1,
Bole Covenant,S1004030031,10,4,36,3,4,
BOLE COVENANT,S1004030042,10,4,36,4,10,
Bole Debrsaleme Medhanealme Ca,S1004030052,10,4,36,4,6,
Bole Preparatory,S1004030063,10,4,36,5,1,
British International,S1004030072,10,4,36,4,10,
British International,S1004030083,10,4,36,5,2,
chewata childrens learning cen,S1004030091,10,4,36,3,4,
fana bole shemachoch askoala,S1004030101,10,4,36,3,10,
Gibson,S1004030111,10,4,36,3,4,
Gibson Accadamy,S1004030122,10,4,36,4,4,
Litel  Anstayel,S1004030131,10,4,36,3,4,
Abakira,S1004040011,10,4,37,3,4,
Abunegorgoryos,S1004040021,10,4,37,3,4,
Dr Hadis Alemayehu,S1004040033,10,4,37,5,1,
Elon,S1004040041,10,4,37,3,4,
Elon,S1004040052,10,4,37,4,4,
Hill Side,S1004040062,10,4,37,4,4,2012
Maria Rubatto,S1004040071,10,4,37,3,6,
Maria Rubatto,S1004040082,10,4,37,4,6,
Misirak Dil,S1004040091,10,4,37,3,1,
Misirak Dil Primary School,S1004040102,10,4,37,4,1,
Misrak dill,S1004040116,10,4,37,1,1,
saint mark,S1004040121,10,4,37,3,4,
School of tomorrow,S1004040131,10,4,37,3,4,
St Mark,S1004040142,10,4,37,4,4,
Abaqira,S1004050012,10,4,38,4,4,
Addis Raey,S1004050021,10,4,38,3,1,
Addis Raey,S1004050032,10,4,38,4,1,
Addis Raey,S1004050046,10,4,38,1,1,
Gibesen School System,S1004050051,10,4,38,3,4,
Gibson yoth acadamy,S1004050062,10,4,38,4,4,
Gibson youth Acadamy,S1004050073,10,4,38,5,4,
glory,S1004050082,10,4,38,4,4,
Glory,S1004050092,10,4,38,4,4,
Glory School,S1004050101,10,4,38,3,4,
Kidist Mariam,S1004050111,10,4,38,3,5,
Kidist Mariam,S1004050122,10,4,38,4,4,
Maya,S1004050132,10,4,38,4,4,
Maya International School,S1004050141,10,4,38,3,4,
spring garden,S1004050151,10,4,38,3,8,
character holl mark,S1004060012,10,4,39,4,4,
character hollmark,S1004060023,10,4,39,5,4,
Ewket Chora Academy,S1004060031,10,4,39,3,4,
House of Kiddan Ethiopia,S1004060041,10,4,39,3,4,
Macmillan,S1004060053,10,4,39,5,4,
MakdIL,S1004060062,10,4,39,4,4,
MAKDYL,S1004060071,10,4,39,3,4,
Mesrak bere no.2,S1004060086,10,4,39,1,1,
Misrak Ber No.2,S1004060092,10,4,39,4,1,
MisrakBer No.2,S1004060101,10,4,39,3,1,
Philia Academy,S1004060111,10,4,39,3,4,
Pillar,S1004060121,10,4,39,3,4,
Pillar,S1004060132,10,4,39,4,4,
Vision,S1004060142,10,4,39,4,4,2008
Vision,S1004060153,10,4,39,5,4,
Alfa unic,S1004070011,10,4,40,3,4,
Alpha Unique,S1004070022,10,4,40,4,4,
Gedam Stawiyan,S1004070032,10,4,40,4,6,
Glow,S1004070041,10,4,40,3,4,
Glow,S1004070052,10,4,40,4,4,
Haweten,S1004070061,10,4,40,3,4,
Haweton,S1004070072,10,4,40,4,4,
Mahitot,S1004070081,10,4,40,3,4,
Merryland,S1004070091,10,4,40,3,4,
MerryLand,S1004070102,10,4,40,4,4,
Meserak Ber No. 1,S1004070112,10,4,40,4,1,
Mesrak Bere N.1,S1004070121,10,4,40,3,1,
Rising Star,S1004070131,10,4,40,3,4,
Third millennium,S1004070142,10,4,40,4,4,
Ureka,S1004070151,10,4,40,3,4,
Ursoline Sisters Congredation,S1004070161,10,4,40,3,6,
Yemalada Atsede Hitsanat,S1004070171,10,4,40,3,4,
Addis Vision,S1004080011,10,4,41,3,4,
Adiss vision,S1004080022,10,4,41,4,4,
Ethio Harbard,S1004080031,10,4,41,3,4,
Glow,S1004080041,10,4,41,3,10,
Glow acadamy,S1004080052,10,4,41,4,4,
Harmonious Life,S1004080061,10,4,41,3,4,
Harmonious Life,S1004080072,10,4,41,4,4,
Hohe,S1004080081,10,4,41,3,4,
Lemi,S1004080091,10,4,41,3,1,
Lemi,S1004080102,10,4,41,4,1,
Lemi,S1004080116,10,4,41,1,1,
MEKELETE UNION,S1004080121,10,4,41,3,10,
Misale,S1004080131,10,4,41,3,4,
Netsebrak,S1004080141,10,4,41,3,4,
Rich in knowledge,S1004080151,10,4,41,3,4,
A square,S1004090011,10,4,42,3,4,
Activate,S1004090021,10,4,42,3,4,
Auxilium Catholic,S1004090031,10,4,42,3,6,
Auxilium Catholic,S1004090042,10,4,42,4,6,
Bole Bulbula,S1004090053,10,4,42,5,1,
Bole Bulbula Medhanealem,S1004090061,10,4,42,3,6,
Bole Bulbula Medhanealem,S1004090072,10,4,42,4,6,
Bole Woregenu,S1004090081,10,4,42,3,1,
Bole Woregenu,S1004090092,10,4,42,4,1,
BRIGHT  FUTURE,S1004090101,10,4,42,3,4,
Bright Brain,S1004090111,10,4,42,3,4,
Bright Brain,S1004090122,10,4,42,4,4,
chefe bulebula,S1004090131,10,4,42,3,1,
chefi bulebula,S1004090142,10,4,42,4,1,
CHERRY   Academy,S1004090151,10,4,42,3,4,
Ememuz,S1004090161,10,4,42,3,4,
ememuz acadamy,S1004090172,10,4,42,4,4,
GADAA school,S1004090181,10,4,42,3,4,
Getachew Sheri,S1004090191,10,4,42,3,4,
Getachew Sheri,S1004090202,10,4,42,4,4,
JARA,S1004090212,10,4,42,4,1,
KB ACADEMI,S1004090221,10,4,42,3,4,
KB Academy,S1004090232,10,4,42,4,4,
Rohobot,S1004090241,10,4,42,4,4,1997
Rohobot Academy,S1004090252,10,4,42,4,4,
School of Aygoda,S1004090262,10,4,42,4,4,
school of Aygoda no 1,S1004090271,10,4,42,3,4,
school of aygoda-2,S1004090281,10,4,42,3,4,
schule of aygoda,S1004090293,10,4,42,5,4,
SUPERKIDS ACADEMI,S1004090301,10,4,42,3,4,
VICAS ACADAMY,S1004090311,10,4,42,3,4,
YeBulbula Raey,S1004090322,10,4,42,4,1,
Yebulbula Raiey,S1004090331,10,4,42,3,1,
Achievers,S1004100012,10,4,43,4,8,
Addis global,S1004100021,10,4,43,3,4,
Addis Global,S1004100033,10,4,43,5,4,
Addis Globale,S1004100042,10,4,43,4,4,
Atse Zereyakob,S1004100051,10,4,43,3,1,
Bole Community,S1004100061,10,4,43,3,1,
Bole Community,S1004100072,10,4,43,4,1,
Bole Community,S1004100083,10,4,43,5,1,
Bole Gergi,S1004100096,10,4,43,1,1,
Bole Gerji,S1004100101,10,4,43,3,1,
Bole Gerji1,S1004100112,10,4,43,4,1,
Bole Hebertseb,S1004100126,10,4,43,1,1,
Gerji,S1004100131,10,4,43,3,4,
Hany,S1004100141,10,4,43,3,4,
MIHRET,S1004100151,10,4,43,4,4,2010
Mihret Primary School,S1004100162,10,4,43,4,4,
Super Academy,S1004100171,10,4,43,3,4,
Super Academy,S1004100182,10,4,43,4,4,
Tikuret,S1004100192,10,4,43,4,4,
X-Less Educational Empire,S1004100201,10,4,43,3,4,
X-Less Educational Empire,S1004100212,10,4,43,4,4,
Yembut Firewoch,S1004100221,10,4,43,3,8,
BIRAYTE,S1004110011,10,4,44,3,4,
British International,S1004110021,10,4,44,3,10,
British International,S1004110032,10,4,44,4,10,
Council,S1004110041,10,4,44,3,4,
council,S1004110052,10,4,44,4,4,
Country,S1004110062,10,4,44,4,4,
Country Academy,S1004110072,10,4,44,4,4,
County,S1004110081,10,4,44,3,4,
Ethio Parent s&#8217;,S1004110092,10,4,44,4,4,
Ethio Parents,S1004110101,10,4,44,3,8,
Ethio Parents,S1004110113,10,4,44,5,10,
Glory,S1004110123,10,4,44,5,4,
Hidase,S1004110131,10,4,44,3,4,2008
Hidase,S1004110142,10,4,44,4,1,
Leam Secondary,S1004110156,10,4,44,1,1,
Lem,S1004110163,10,4,44,5,1,
Super Holy Savior,S1004110171,10,4,44,3,4,
Super Holy Sevior,S1004110182,10,4,44,4,4,
Super Holy Sevior,S1004110193,10,4,44,5,4,
Unity,S1004110201,10,4,44,3,4,
Unity,S1004110212,10,4,44,4,4,
Vision,S1004110221,10,4,44,3,4,
Brighten acadamy,S1005010012,10,5,45,4,4,
Cherihom,S1005010021,10,5,45,3,4,
Dill Betigil,S1005010031,10,5,45,3,1,
Dill Betigil,S1005010042,10,5,45,4,1,
Dill Betigil school,S1005010056,10,5,45,1,1,
Entoto Amba,S1005010063,10,5,45,5,1,
Entoto Mariam,S1005010072,10,5,45,4,1,
Kuskuam Tayitu Biltul primary,S1005010086,10,5,45,1,1,
Lendon wood kinderkarten,S1005010091,10,5,45,3,4,
London,S1005010102,10,5,45,4,4,
One Love School,S1005010111,10,5,45,3,4,
ONELOVE,S1005010122,10,5,45,4,4,
Quskuam Taytu Bitul,S1005010132,10,5,45,4,1,
Addis Tesfa,S1005020012,10,5,46,4,4,
Bitania,S1005020021,10,5,46,3,4,
Entoto wongelawit,S1005020031,10,5,46,3,5,
Entoto Wongelawit,S1005020042,10,5,46,4,6,
Kebele 01/02,S1005020051,10,5,46,3,10,
Meskaye Hizunan Medhanialem N1,S1005020061,10,5,46,3,6,
Meskaye Hizunan Medhanialem N2,S1005020071,10,5,46,3,10,
Miskaye Hizunan,S1005020082,10,5,46,4,6,
Miskaye Hizunane Medhaniyalem,S1005020093,10,5,46,5,6,
Yekatit 12,S1005020101,10,5,46,3,1,
Atse Nakutoleab,S1005030011,10,5,47,3,1,
Atse Nakutoleab,S1005030022,10,5,47,4,1,
B.K.S Foundation,S1005030031,10,5,47,3,1,
Belatena,S1005030042,10,5,47,4,4,
Belatena No 1,S1005030051,10,5,47,3,4,
Belatena No 2,S1005030061,10,5,47,3,4,
eyerusalem primery school,S1005030076,10,5,47,1,1,
Jerusalem,S1005030081,10,5,47,3,4,
Jerusalem,S1005030092,10,5,47,4,1,
Shiro Meda,S1005030101,10,5,47,3,4,
Tsehay Chora,S1005030112,10,5,47,4,1,
Tsehay Chora,S1005030126,10,5,47,1,1,
Addis Birhan,S1005040011,10,5,48,3,1,
Addis Birhan,S1005040022,10,5,48,4,1,
Addis Birhan,S1005040036,10,5,48,1,10,
amigoniya school,S1005040043,10,5,48,5,4,
Arayaletewelid,S1005040051,10,5,48,3,4,
Atse Libene Dingle,S1005040061,10,5,48,3,1,
Atse Libne Dingil,S1005040072,10,5,48,4,1,
Atse Libnedengil primary,S1005040086,10,5,48,1,1,
Atse Teklegiorgis,S1005040092,10,5,48,4,5,
Elon Academy,S1005040101,10,5,48,3,4,
Kechene DebereSelam,S1005040113,10,5,48,5,1,
Kechene DebereSelam  Vision,S1005040121,10,5,48,3,4,
Kechene debre selam,S1005040136,10,5,48,1,1,
Kibebe Tsehay,S1005040141,10,5,48,3,1,
Super holy savior,S1005040152,10,5,48,4,4,
Tanti,S1005040161,10,5,48,3,4,
AL kelem,S1005050011,10,5,49,3,8,
AL- Qalem,S1005050022,10,5,49,4,4,
Amen,S1005050031,10,5,49,3,1,
Awelia,S1005050041,10,5,49,3,5,
Awelia,S1005050052,10,5,49,4,5,
Awoliya,S1005050063,10,5,49,5,5,
Ehio .Canada.School,S1005050071,10,5,49,3,4,
Etho-Canada,S1005050082,10,5,49,4,4,
GIbsan youth Academy,S1005050091,10,5,49,3,4,
Gibsan Youth Academy,S1005050102,10,5,49,4,4,
Gibson Youth Academy,S1005050113,10,5,49,5,4,
Gulele montesory,S1005050121,10,5,49,3,4,
Gulele montesory,S1005050136,10,5,49,1,10,
Hermolan,S1005050141,10,5,49,3,4,
KALE kg 1,S1005050151,10,5,49,3,1,
Kale,S1005050162,10,5,49,4,1,
Kale KG,S1005050176,10,5,49,1,1,
Kale kG 2,S1005050181,10,5,49,3,1,
Addis Zemen,S1005060012,10,5,50,4,1,
Addis Zemen  primery,S1005060026,10,5,50,1,1,
Bright Future,S1005060031,10,5,50,3,10,
Brighten,S1005060041,10,5,50,3,4,
Entoto Firidem,S1005060056,10,5,50,1,1,
Entoto Fredem,S1005060062,10,5,50,4,8,
Entoto Freedom,S1005060071,10,5,50,3,8,
Entoto Hope for Children,S1005060081,10,5,50,3,8,
Fikere Lsera,S1005060091,10,5,50,3,1,
Fikir Sira KG,S1005060106,10,5,50,1,1,
Madote Kender Garden,S1005060111,10,5,50,3,4,
AB Acadami NO 1,S1005070012,10,5,51,4,4,
AB/El Betel,S1005070023,10,5,51,5,4,
Addis Hiwot KC,S1005070036,10,5,51,1,1,
Dilber General secondary school,S1005070041,10,5,51,5,1,
Addis Tesfa Kokeb,S1005070052,10,5,51,4,1,
Adiss Tesfa Kokeb,S1005070061,10,5,51,3,1,
Agatos,S1005070071,10,5,51,3,4,
Amigonian (1-4),S1005070082,10,5,51,4,4,
Amigonian (5-8),S1005070092,10,5,51,4,4,
Dil Ber General Secondary School,S1005070103,10,5,51,5,1,
Dr. Fisheha,S1005070111,10,5,51,3,4,
EB,S1005070121,10,5,51,3,4,
ELBETEL N0.2 (1-4),S1005070132,10,5,51,4,4,
Elbethel (5-8),S1005070142,10,5,51,4,4,
Ethio Hidas,S1005070156,10,5,51,1,1,
Ethiopian Hidasie,S1005070162,10,5,51,4,1,
Hamle 19/67,S1005070171,10,5,51,3,1,
Hamle 19/67,S1005070182,10,5,51,4,1,
HAMLE 1967,S1005070196,10,5,51,1,1,
Lazarist,S1005070201,10,5,51,3,5,
Lazarist,S1005070213,10,5,51,5,4,
Lazarist Catholic,S1005070222,10,5,51,4,5,
St Mary Catholic,S1005070232,10,5,51,4,6,
St. merry,S1005070243,10,5,51,5,6,
St.Mary,S1005070251,10,5,51,3,5,
TIMRET LESKET,S1005070261,10,5,51,3,3,
Amigonian,S1005080011,10,5,52,3,4,
Belay Zeleke,S1005080021,10,5,52,3,1,
Belay Zeleke,S1005080032,10,5,52,4,1,
Birhane Hilina,S1005080041,10,5,52,3,1,
Birhane Hilina,S1005080052,10,5,52,4,1,
Focus,S1005080061,10,5,52,3,4,
Focus,S1005080072,10,5,52,4,4,
General Tadesse Birru No2,S1005080081,10,5,52,3,1,
General Tadesse Biruu No 2,S1005080092,10,5,52,4,1,
Gullele Adey Abeba,S1005080101,10,5,52,3,1,
Hope Land,S1005080111,10,5,52,3,4,
Kezen,S1005080121,10,5,52,3,4,
Rufael Holysavior,S1005080131,10,5,52,3,4,
Rufael Holysaviour,S1005080142,10,5,52,4,4,
Sentitinious,S1005080151,10,5,52,3,4,
Sibilings,S1005080161,10,5,52,3,4,
Siblings,S1005080172,10,5,52,4,4,
Abay Minch Meleket,S1005090012,10,5,53,4,3,
Addis Ababa No 1,S1005090022,10,5,53,4,1,
Addis Ababa No.2,S1005090031,10,5,53,3,1,
Addis Ababa No.2,S1005090042,10,5,53,4,1,
Addis abeba No 2,S1005090056,10,5,53,1,1,
Dil Amba,S1005090061,10,5,53,3,1,
Elshaday holisiver,S1005090073,10,5,53,5,4,
Enat,S1005090081,10,5,53,3,4,
Ethio-parent,S1005090092,10,5,53,4,8,
Ethio-Parent,S1005090103,10,5,53,5,8,
General tadesse biru,S1005090111,10,5,53,3,1,
General Tadesse Biruu No 1,S1005090122,10,5,53,4,1,
Gullele Holisavior,S1005090131,10,5,53,3,4,
Gullelie Holysaviour,S1005090142,10,5,53,4,4,
Hope Land academy,S1005090152,10,5,53,4,4,
K/Azmach  Andarge Woldegiorgis,S1005090162,10,5,53,4,4,
k/Azmach Andarge  W/Giyorgis,S1005090171,10,5,53,3,4,
Ke.Azimach Andarge W/Giorgis,S1005090183,10,5,53,5,4,
Kelem  Amba,S1005090192,10,5,53,4,1,
Kelem Amba,S1005090206,10,5,53,1,1,
Medhanalem primary,S1005090216,10,5,53,1,1,
Medhanealem,S1005090222,10,5,53,5,8,1989
Medhanialem,S1005090233,10,5,53,5,1,
Melekot,S1005090241,10,5,53,3,4,
Merewa,S1005090252,10,5,53,4,4,
Phase,S1005090262,10,5,53,4,4,
Sumeya,S1005090271,10,5,53,3,8,
Sumeya,S1005090283,10,5,53,5,8,
Sumeya (1-4),S1005090292,10,5,53,4,8,
Sumeya 5-8,S1005090302,10,5,53,4,8,
Three S,S1005090311,10,5,53,3,4,
Azop,S1005100011,10,5,54,3,4,
Enat,S1005100022,10,5,54,4,4,
Enat,S1005100033,10,5,54,5,4,
Fikir,S1005100041,10,5,54,3,4,
Fikir,S1005100052,10,5,54,4,4,
General tadesse biru,S1005100063,10,5,54,5,1,
Melkte,S1005100071,10,5,54,3,4,
Mieraf,S1005100081,10,5,54,3,1,
Mieraf,S1005100092,10,5,54,4,1,
Mieraf secondary,S1005100103,10,5,54,5,1,
Mierafprimary,S1005100116,10,5,54,1,1,
Wendim Gashe,S1005100121,10,5,54,3,4,
Wendim Gashe,S1005100132,10,5,54,4,4,
Yenegew Fre,S1005100141,10,5,54,3,4,
Yenegew Fre,S1005100152,10,5,54,4,4,
Abiyot Ermija,S1006010011,10,6,55,3,1,
Abiyot Ermija Primary School,S1006010022,10,6,55,4,1,
Aste Tewodros,S1006010032,10,6,55,4,1,
Atse Tewdros,S1006010041,10,6,55,3,1,
Greec,S1006010053,10,6,55,5,2,
Greek,S1006010062,10,6,55,4,2,
Greek Community,S1006010071,10,6,55,3,10,
Kids Paradise,S1006010082,10,6,55,4,4,
Piter Pan,S1006010091,10,6,55,3,4,
Urael,S1006010102,10,6,55,4,4,
Urael Primary,S1006010111,10,6,55,3,1,
Assay,S1006020013,10,6,56,5,3,
Assay Pubilic,S1006020022,10,6,56,4,3,
BIRHAN ACADAMY,S1006020031,10,6,56,3,4,
Dandi Boru,S1006020042,10,6,56,4,4,
Dandi Boru,S1006020053,10,6,56,5,4,
Dandii Boru,S1006020061,10,6,56,3,4,
Hamle 1,S1006020071,10,6,56,3,1,
Hamle 1,S1006020082,10,6,56,4,1,
Melkam ejoch,S1006020091,10,6,56,3,4,
Narod,S1006020101,10,6,56,3,4,
Nesanet Birhan,S1006020116,10,6,56,1,1,
Netsanet Birhan,S1006020121,10,6,56,3,1,
Netsanet Birhan,S1006020132,10,6,56,4,1,
New Grand,S1006020142,10,6,56,4,4,
PHILIPER INTERNATIONAL,S1006020151,10,6,56,3,10,
PHILIPER INTERNATIONAL,S1006020162,10,6,56,4,10,
Temenga Yazh,S1006020173,10,6,56,5,1,
Temenja yazh,S1006020181,10,6,56,3,1,
Temenja Yazh,S1006020192,10,6,56,4,1,
Wake up Baby,S1006020201,10,6,56,3,4,
Adey Ababa,S1006030013,10,6,57,5,4,
Adey Abeba,S1006030021,10,6,57,3,4,
Adey Abeba,S1006030032,10,6,57,4,4,
Future Talent,S1006030042,10,6,57,4,8,
Future Talent,S1006030053,10,6,57,5,4,
Joy,S1006030062,10,6,57,4,4,
Rich Int. Center  of Education,S1006030073,10,6,57,5,2,
rich international,S1006030082,10,6,57,4,2,
Rich International Center  of,S1006030091,10,6,57,3,10,
Yetebaberut,S1006030102,10,6,57,4,1,
Yetebaberut Memihran,S1006030111,10,6,57,3,1,
Abiyot Kiris,S1006040013,10,6,58,5,1,
Birhan,S1006040022,10,6,58,4,4,1999
Melekotawi Tibeka Denagil,S1006040031,10,6,58,3,6,
Rafidem Youth,S1006040042,10,6,58,4,4,
Rafidom Youth,S1006040051,10,6,58,3,4,
Soliana,S1006040061,10,6,58,3,4,
Soliyna,S1006040072,10,6,58,4,4,
sunny side2,S1006040081,10,6,58,3,4,
Tibeb Gebeya,S1006040091,10,6,58,3,1,
Tibeb Gebeya,S1006040102,10,6,58,4,1,
Werha Yekatit,S1006040112,10,6,58,4,1,
Worha Yekatit,S1006040121,10,6,58,3,1,
Yewket Fana,S1006040131,10,6,58,3,1,
Yewket Fana,S1006040142,10,6,58,4,1,
CHABOD,S1006050011,10,6,59,3,4,
Chabod,S1006050022,10,6,59,4,4,
Ewket Minch,S1006050031,10,6,59,3,1,
Ewket Minch,S1006050042,10,6,59,4,1,
INTERNATIONAL MARIF,S1006050052,10,6,59,4,2,
Meserete Ethiopia,S1006050061,10,6,59,3,4,
Meserete Ethiopia,S1006050072,10,6,59,4,1,
Meserete Ethiopia,S1006050086,10,6,59,1,10,
Soliana,S1006050091,10,6,59,3,10,
Sunny Side,S1006050101,10,6,59,3,4,
sunny side,S1006050112,10,6,59,4,4,
Sunny Side,S1006050122,10,6,59,4,4,
sunny side,S1006050133,10,6,59,5,4,
Addis miraf,S1006060012,10,6,60,4,1,2014
Shimels Habte,S1006060022,10,6,60,4,1,
Yeneta,S1006060032,10,6,60,4,4,
edget behebret,S1006070011,10,6,61,3,1,
Edget Behibret,S1006070022,10,6,61,4,1,
Edget Behibret,S1006070036,10,6,61,1,1,
Brass Youth,S1006080012,10,6,62,4,4,
Kazanchis Mekaneyesus,S1006080021,10,6,62,3,6,
Misrak Goh,S1006080033,10,6,62,5,1,
Tinsae Birhan,S1006080042,10,6,62,4,1,
Yelibe  Fana,S1006080051,10,6,62,3,1,
Yelibe Fana,S1006080062,10,6,62,4,1,
Yelibe Fana,S1006080076,10,6,62,1,10,
Bherawi school,S1006090016,10,6,63,1,1,
Biherawi,S1006090021,10,6,63,3,1,
Biherawi,S1006090032,10,6,63,4,1,
FUTURE TALENT,S1006090041,10,6,63,3,4,
New Grand,S1006090051,10,6,63,3,4,
St.Joseph,S1006090062,10,6,63,4,5,
St.Joseph,S1006090073,10,6,63,5,5,
Blue  Bird No.4,S1006100011,10,6,64,3,4,
Felege Yordanos,S1006100021,10,6,64,3,1,
Felege Yordanos,S1006100032,10,6,64,4,1,
Felge Yordanos,S1006100046,10,6,64,1,1,
New Life,S1006100052,10,6,64,4,4,
Walia,S1006100061,10,6,64,3,1,
Walia,S1006100072,10,6,64,4,1,
Blue Bird,S1006110012,10,6,65,4,4,
Fre Genet,S1006110021,10,6,65,3,8,
New Life,S1006110031,10,6,65,3,4,
Shimelis Habte,S1006110043,10,6,65,5,1,
true hope academy,S1006110051,10,6,65,3,4,
Wondmamach,S1006110061,10,6,65,3,1,
Wondmamach,S1006110072,10,6,65,4,1,
Wondmamach,S1006110086,10,6,65,1,1,
Abune Basilious,S1007010012,10,7,66,4,1,
Abune Basiliyos,S1007010021,10,7,66,3,1,
Abune basllyus,S1007010036,10,7,66,1,1,
Bemnet,S1007010041,10,7,66,3,4,
Beruh Tesfa,S1007010056,10,7,66,1,1,
Best,S1007010061,10,7,66,3,4,
Beteseb,S1007010071,10,7,66,3,6,1994
Beteseb,S1007010083,10,7,66,5,4,
Biruh Tesfa,S1007010092,10,7,66,3,4,1994
Biruhe Tesfa,S1007010101,10,7,66,3,1,
east africa,S1007010112,10,7,66,4,4,
East African,S1007010121,10,7,66,3,4,
ETHIOPIAN Chatolic church Medi,S1007010131,10,7,66,3,6,
Isahan,S1007010141,10,7,66,3,4,
Ishan,S1007010152,10,7,66,4,4,
Joint Vision,S1007010161,10,7,66,3,4,
Joint Vision,S1007010172,10,7,66,4,4,
Joint Vision Succes Academy,S1007010183,10,7,66,5,4,
Mar Youth,S1007010191,10,7,66,3,4,
Mar Youth,S1007010202,10,7,66,4,4,
mount olive,S1007010211,10,7,66,3,4,
Mount olive,S1007010223,10,7,66,5,4,
NOLAWI,S1007010231,10,7,66,3,4,
Tegat No 1,S1007010241,10,7,66,3,4,
Tigat,S1007010253,10,7,66,5,4,
Tigat 1,S1007010262,10,7,66,4,4,
Tigat No2,S1007010271,10,7,66,3,4,
Tigat No2,S1007010282,10,7,66,4,4,
Tigat No3,S1007010292,10,7,66,4,4,
Adteam,S1007020011,10,7,67,3,4,
Adteam,S1007020022,10,7,67,4,4,
Amba Youth,S1007020031,10,7,67,3,5,
ambachin education training S.,S1007020042,10,7,67,4,4,
Beteseb,S1007020052,10,7,67,4,4,
bright hope academy,S1007020061,10,7,67,3,4,
cordova academy,S1007020071,10,7,67,3,4,
cordova academy,S1007020082,10,7,67,4,10,
Ethio Hopes,S1007020092,10,7,67,4,4,
Ethio hopes acdemy NO 2,S1007020101,10,7,67,3,4,
Ethio Hopes no 1,S1007020111,10,7,67,3,4,
FENOTE ACADAMY,S1007020121,10,7,67,3,4,
Haset,S1007020131,10,7,67,3,4,
Hidase,S1007020142,10,7,67,4,1,
Hidase high School,S1007020153,10,7,67,5,1,
Jemo 2,S1007020161,10,7,67,3,1,
Jemo 2,S1007020172,10,7,67,4,1,
Kiya,S1007020181,10,7,67,3,4,
Meweda,S1007020191,10,7,67,3,4,2014
Meweda,S1007020202,10,7,67,4,4,
Meweda,S1007020213,10,7,67,5,4,
prime bridge,S1007020221,10,7,67,3,4,
prime bridge,S1007020232,10,7,67,4,10,
Repi Abel,S1007020241,10,7,67,3,4,
Repi Abel,S1007020252,10,7,67,4,4,
Repi Abel,S1007020263,10,7,67,5,4,
Repi Kale hiwot,S1007020271,10,7,67,3,6,
Repi kalhiwot,S1007020282,10,7,67,4,6,
stairway,S1007020292,10,7,67,4,4,
staryway school,S1007020301,10,7,67,3,4,
Sun Rise,S1007020311,10,7,67,4,4,2006
yendelm acadamy,S1007020321,10,7,67,3,4,
Zewdnesh Tilaye,S1007020331,10,7,67,3,4,
Ajamba,S1007030012,10,7,68,4,1,
Alfithi,S1007030021,10,7,68,3,8,
Alifeba,S1007030031,10,7,68,3,4,
Amanuel,S1007030042,10,7,68,3,6,2012
Andalus Accadamy,S1007030052,10,7,68,4,4,
Anedulues,S1007030061,10,7,68,3,4,
Aplas,S1007030072,10,7,68,4,8,
APLUS No1,S1007030081,10,7,68,3,4,
APLUS No2,S1007030091,10,7,68,3,4,
Atlas,S1007030101,10,7,68,3,4,
Atlas,S1007030112,10,7,68,4,4,
Atlas,S1007030123,10,7,68,5,4,
Beteseb,S1007030131,10,7,68,3,4,
better tomorrow,S1007030141,10,7,68,3,4,
Boaz,S1007030152,10,7,68,4,4,
Boaze,S1007030161,10,7,68,3,4,
Bright hope,S1007030171,10,7,68,4,4,1998
Bright hope,S1007030182,10,7,68,4,4,
Cheri or card,S1007030191,10,7,68,3,4,
Cheriorched,S1007030202,10,7,68,4,4,
Eagle Acadamy,S1007030211,10,7,68,3,4,
Elmenuere No 1,S1007030221,10,7,68,3,4,
Everest use,S1007030231,10,7,68,3,4,
Everest Youth Acadamy,S1007030242,10,7,68,4,4,
Fere,S1007030251,10,7,68,3,4,
FIDEL Akademy,S1007030261,10,7,68,3,8,
Future Generation,S1007030271,10,7,68,3,4,
Future Generation hope,S1007030282,10,7,68,3,4,2015
Global,S1007030291,10,7,68,4,4,2015
Hameza,S1007030302,10,7,68,4,7,
Kara Kore,S1007030312,10,7,68,4,1,
karakore,S1007030321,10,7,68,3,1,
